ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	genus	Prob_genus
FBCOG363-12	Insecta	1	Coleoptera	0.791799	Ptiliidae	0.423972	Ptiliinae	0.419322	Ptiliolum	0.291335
FBCOG365-12	Insecta	1	Lepidoptera	0.281784	unk	0.080761	unk	0.080761	unk	0.080761
FBCOG366-12	Insecta	1	Lepidoptera	0.281784	unk	0.080761	unk	0.080761	unk	0.080761
FBCOG374-12	Insecta	1	Coleoptera	0.999978	Curculionidae	0.999965	Scolytinae	0.999905	Pityogenes	0.999809
FBCOG383-12	Insecta	1	Coleoptera	0.999967	Attelabidae	0.999947	Rhynchitinae	0.999923	Temnocerus	0.999818
FBCOG384-12	Insecta	1	Coleoptera	0.999926	Nitidulidae	0.999876	Meligethinae	0.999515	Sagittogethes	0.999203
FBCOG398-12	Insecta	1	Coleoptera	0.551193	Melyridae	0.138812	Malachiinae	0.084024	Anthocomus	0.022393
FBCOG431-12	Insecta	1	Coleoptera	0.99996	Curculionidae	0.999933	Scolytinae	0.999762	Dryocoetes	0.999554
FBCOG451-12	Insecta	1	Coleoptera	0.999966	Tenebrionidae	0.9999	Diaperinae	0.998874	Myrmechixenus	0.998315
FBCOG472-12	Insecta	1	Coleoptera	0.910334	Scarabaeidae	0.70293	Aphodiinae	0.666979	Melinopterus	0.294198
FBCOG479-12	Insecta	0.999715	unk	0.577228	unk	0.577228	unk	0.577228	unk	0.577228
FBCOG483-12	Insecta	0.681563	unk	0.594432	unk	0.594432	unk	0.594432	unk	0.594432
FBCOG485-12	Insecta	1	Diptera	0.345672	unk	0.032459	unk	0.032459	unk	0.032459
FBCOG491-12	Insecta	1	Coleoptera	0.999903	Staphylinidae	0.999859	Scydmaeninae	0.999354	Neuraphes	0.999128
FBCOG492-12	Insecta	1	Coleoptera	0.999902	Staphylinidae	0.999858	Scydmaeninae	0.999369	Neuraphes	0.999142
FBCOG498-12	Insecta	1	Coleoptera	0.99952	Leiodidae	0.998693	Cholevinae	0.994801	Choleva	0.978805
FBCOG500-12	Insecta	0.999996	Coleoptera	0.312583	unk	0.153179	unk	0.153179	unk	0.153179
FBCOG512-12	Insecta	0.999066	unk	0.502297	unk	0.502297	unk	0.502297	unk	0.502297
FBCOG520-12	Insecta	0.997055	unk	0.594694	unk	0.594694	unk	0.594694	unk	0.594694
FBCOG522-12	Insecta	0.999987	unk	0.310196	unk	0.310196	unk	0.310196	unk	0.310196
FBCOG523-12	Insecta	0.999803	unk	0.388998	unk	0.388998	unk	0.388998	unk	0.388998
FBCOG525-12	Insecta	0.786468	unk	0.678804	unk	0.678804	unk	0.678804	unk	0.678804
FBCOG531-12	Insecta	0.999986	unk	0.524952	unk	0.524952	unk	0.524952	unk	0.524952
FBCOG540-12	Insecta	1	Coleoptera	0.999975	Sphindidae	0.999959	Sphindinae	0.999922	Sphindus	0.99966
FBCOG547-12	Insecta	1	Coleoptera	0.718267	Tetratomidae	0.183588	Hallomeninae	0.169698	unk	0.100841
FBCOG569-12	Insecta	1	Coleoptera	0.999953	Scirtidae	0.99993	Scirtinae	0.999908	Contacyphon	0.999808
FBCOG570-12	Insecta	1	Coleoptera	0.708989	Staphylinidae	0.201034	Aleocharinae	0.072405	unk	0.051852
FBCOG575-12	Insecta	1	Coleoptera	0.730332	Alexiidae	0.274024	dummy_Alexiidae	0.263188	unk	0.160149
FBCOG576-12	Insecta	1	Coleoptera	0.999954	Staphylinidae	0.999931	Pselaphinae	0.999585	Brachygluta	0.999478
FBCOG584-12	Insecta	0.99996	unk	0.342796	unk	0.342796	unk	0.342796	unk	0.342796
FBCOG588-12	Insecta	1	Coleoptera	0.999911	Alexiidae	0.999857	dummy_Alexiidae	0.999834	Sphaerosoma	0.99973
FBCOG589-12	Insecta	1	Coleoptera	0.999911	Alexiidae	0.999857	dummy_Alexiidae	0.999834	Sphaerosoma	0.99973
FBCOG606-12	Insecta	1	Coleoptera	0.964758	Staphylinidae	0.892342	Pselaphinae	0.792615	Bibloplectus	0.712362
FBCOG634-12	Insecta	1	Coleoptera	0.870245	Staphylinidae	0.487863	Omaliinae	0.162284	Acrolocha	0.066052
FBCOG638-12	Insecta	0.994997	unk	0.657683	unk	0.657683	unk	0.657683	unk	0.657683
FBCOG642-12	Insecta	0.999999	Coleoptera	0.515715	unk	0.361649	unk	0.361649	unk	0.361649
FBCOG644-12	Insecta	1	Coleoptera	0.999886	Corylophidae	0.999808	Corylophinae	0.999749	Orthoperus	0.99939
FBCOG650-12	Insecta	1	Coleoptera	0.78198	Leiodidae	0.310001	Cholevinae	0.219018	unk	0.104916
FBCOG661-12	Insecta	1	Coleoptera	0.999999	Staphylinidae	0.999997	Aleocharinae	0.998814	Oligota	0.995806
FBCOG662-12	Insecta	1	Coleoptera	0.365749	Dytiscidae	0.062835	Laccophilinae	0.021799	unk	0.017359
FBCOG725-12	Insecta	0.554325	unk	0.476312	unk	0.476312	unk	0.476312	unk	0.476312
FBCOG743-12	Insecta	0.983973	unk	0.689607	unk	0.689607	unk	0.689607	unk	0.689607
FBCOG746-12	Insecta	1	Coleoptera	0.97895	Staphylinidae	0.882613	Scydmaeninae	0.833123	unk	0.424833
FBCOG751-12	Insecta	1	Coleoptera	0.999956	Staphylinidae	0.999939	Scydmaeninae	0.999618	Stenichnus	0.99951
FBCOG770-12	Insecta	1	Coleoptera	0.999968	Scirtidae	0.999947	Scirtinae	0.99992	Contacyphon	0.999779
FBCOG774-12	Insecta	0.999998	Coleoptera	0.514463	unk	0.402801	unk	0.402801	unk	0.402801
FBCOG778-12	Insecta	1	Coleoptera	0.59474	unk	0.350439	unk	0.350439	unk	0.350439
FBCOG779-12	Insecta	1	Coleoptera	0.99949	Elmidae	0.998829	Elminae	0.9986	Elmis	0.996635
FBCOG785-12	Insecta	1	Coleoptera	0.979797	Gyrinidae	0.956688	Gyrininae	0.956116	Gyrinus	0.948154
FBCOG792-12	Insecta	1	Coleoptera	0.965726	Haliplidae	0.900323	dummy_Haliplidae	0.899815	Haliplus	0.892311
FBCOG794-12	Insecta	1	Coleoptera	0.983125	Helophoridae	0.926833	dummy_Helophoridae	0.922952	Helophorus	0.820162
FBCOG795-12	Insecta	1	Coleoptera	0.79222	Helophoridae	0.359484	dummy_Helophoridae	0.343748	unk	0.220183
FBCOG797-12	Insecta	1	Coleoptera	0.765145	Helophoridae	0.275375	dummy_Helophoridae	0.264273	unk	0.169183
FBCOG809-12	Insecta	1	Coleoptera	0.948036	Hydraenidae	0.729199	Hydraeninae	0.682259	Hydraena	0.475203
FBCOG813-12	Insecta	1	Coleoptera	0.995256	Hydraenidae	0.976551	Hydraeninae	0.965299	Hydraena	0.857369
FBCOG814-12	Insecta	1	Coleoptera	0.840461	Hydraenidae	0.473523	Hydraeninae	0.420027	Hydraena	0.308626
FBCOG821-12	Insecta	1	Coleoptera	0.441028	unk	0.183759	unk	0.183759	unk	0.183759
FBCOG822-12	Insecta	1	Coleoptera	0.376373	unk	0.0787	unk	0.0787	unk	0.0787
FBCOG824-12	Insecta	1	Coleoptera	0.96117	Dytiscidae	0.838447	Hydroporinae	0.660193	Hydroporus	0.580153
FBCOG825-12	Insecta	1	Coleoptera	0.999726	Dytiscidae	0.99918	Hydroporinae	0.995403	Hydroporus	0.994819
FBCOG826-12	Insecta	1	Coleoptera	0.572063	Haliplidae	0.097594	dummy_Haliplidae	0.093571	unk	0.057635
FBCOG834-12	Insecta	1	Coleoptera	0.999997	Hydrophilidae	0.999991	Hydrophilinae	0.998485	Laccobius	0.995854
FBCOG839-12	Insecta	1	Coleoptera	0.320062	unk	0.085679	unk	0.085679	unk	0.085679
FBCOG842-12	Insecta	1	Coleoptera	0.999735	Dytiscidae	0.999599	Hydroporinae	0.997292	Nebrioporus	0.996727
FBCOG844-12	Insecta	1	Coleoptera	0.476956	unk	0.093511	unk	0.093511	unk	0.093511
FBCOG852-12	Insecta	0.999418	unk	0.581113	unk	0.581113	unk	0.581113	unk	0.581113
FBCOG853-12	Insecta	0.999998	Coleoptera	0.441758	unk	0.204392	unk	0.204392	unk	0.204392
FBCOG858-12	Insecta	1	Coleoptera	0.999974	Curculionidae	0.99996	Scolytinae	0.999788	Tomicus	0.999685
FBCOG860-12	Insecta	1	Coleoptera	0.378898	unk	0.078292	unk	0.078292	unk	0.078292
FBCOG863-12	Insecta	1	Coleoptera	0.999739	Carabidae	0.99956	Harpalinae	0.996865	Harpalus	0.977922
FBCOG868-12	Insecta	1	Coleoptera	0.999887	Staphylinidae	0.999801	Aleocharinae	0.998097	Gymnusa	0.997576
FBCOG870-12	Insecta	1	Coleoptera	0.999995	Leiodidae	0.999989	Cholevinae	0.999565	Choleva	0.998033
FBCOG871-12	Insecta	1	Coleoptera	0.850638	Brentidae	0.57964	Apioninae	0.552825	Taeniapion	0.215787
FBCOG872-12	Insecta	1	Coleoptera	0.931584	Curculionidae	0.731497	Scolytinae	0.6501	Tomicus	0.393871
FBCOG873-12	Insecta	1	Coleoptera	0.999977	Curculionidae	0.999963	Scolytinae	0.999876	Hylurgops	0.999765
FBCOG874-12	Insecta	1	Coleoptera	0.854335	Curculionidae	0.486071	Curculioninae	0.358264	unk	0.200795
FBCOG877-12	Insecta	1	Coleoptera	0.854011	Elateridae	0.464724	Dendrometrinae	0.396227	unk	0.219099
FBCOG879-12	Insecta	0.999803	unk	0.473568	unk	0.473568	unk	0.473568	unk	0.473568
FBCOG881-12	Insecta	1	Coleoptera	1	Salpingidae	0.999998	Salpinginae	0.999936	Rabocerus	0.999738
FBCOG893-12	Insecta	1	Coleoptera	0.624786	Staphylinidae	0.167689	Omaliinae	0.05337	Eusphalerum	0.017648
FBCOG894-12	Insecta	0.929415	unk	0.685749	unk	0.685749	unk	0.685749	unk	0.685749
FBCOG900-12	Insecta	0.534303	unk	0.45301399999999997	unk	0.45301399999999997	unk	0.45301399999999997	unk	0.45301399999999997
FBCOG905-12	Insecta	1	Coleoptera	0.617182	Staphylinidae	0.16244	Trichophyinae	0.047273	unk	0.027827
FBCOG908-12	Insecta	0.999978	unk	0.419076	unk	0.419076	unk	0.419076	unk	0.419076
FBCOG909-12	Insecta	1	Coleoptera	0.999968	Brentidae	0.999949	Apioninae	0.999915	Protapion	0.999794
FBCOG910-12	Insecta	1	Coleoptera	0.999535	Brentidae	0.999136	Apioninae	0.998732	Catapion	0.997107
FBCOG917-12	unk	0.944473	unk	0.944473	unk	0.944473	unk	0.944473	unk	0.944473
FBCOG921-12	Insecta	0.999998	Diptera	0.251742	unk	0.08238	unk	0.08238	unk	0.08238
FBCOG922-12	Insecta	0.999925	unk	0.352885	unk	0.352885	unk	0.352885	unk	0.352885
FBCOG924-12	Insecta	0.999999	Coleoptera	0.277699	unk	0.075606	unk	0.075606	unk	0.075606
FBCOG925-12	Insecta	0.999999	Coleoptera	0.259473	unk	0.07526	unk	0.07526	unk	0.07526
FBCOG926-12	Insecta	0.999999	Coleoptera	0.248472	unk	0.072506	unk	0.072506	unk	0.072506
FBCOG931-12	Insecta	0.999999	Coleoptera	0.609241	unk	0.477414	unk	0.477414	unk	0.477414
FBCOG933-12	Insecta	1	Coleoptera	0.565291	Staphylinidae	0.192588	Aleocharinae	0.072961	unk	0.024195
FBCOG935-12	Insecta	1	Coleoptera	0.955138	Brentidae	0.868835	Apioninae	0.859699	Eutrichapion	0.613562
FBCOG938-12	Insecta	1	Coleoptera	0.673446	unk	0.344932	unk	0.344932	unk	0.344932
FBCOG941-12	Insecta	1	Coleoptera	0.983942	Chrysomelidae	0.955298	Bruchinae	0.942165	Bruchus	0.893913
FBCOG946-12	Insecta	1	Coleoptera	0.999915	Nitidulidae	0.999608	Meligethinae	0.992329	Astylogethes	0.985492
FBCOG947-12	Insecta	1	Coleoptera	0.662938	unk	0.373674	unk	0.373674	unk	0.373674
FBCOG948-12	Insecta	1	Coleoptera	0.999868	Nitidulidae	0.999757	Meligethinae	0.999332	Thymogethes	0.998996
FBCOG953-12	Insecta	1	Coleoptera	0.662938	unk	0.373674	unk	0.373674	unk	0.373674
FBCOG954-12	Insecta	1	Coleoptera	0.662938	unk	0.373674	unk	0.373674	unk	0.373674
FBCOG955-12	Insecta	1	Coleoptera	0.393175	unk	0.060275	unk	0.060275	unk	0.060275
FBCOG965-12	Insecta	1	Coleoptera	0.999863	Curculionidae	0.999761	Ceutorhynchinae	0.999158	Ceutorhynchus	0.998561
FBCOG967-12	Insecta	1	Coleoptera	0.822983	Leiodidae	0.454112	Leiodinae	0.332441	Agathidium	0.144268
FBCOG968-12	Insecta	1	Coleoptera	0.619616	unk	0.153057	unk	0.153057	unk	0.153057
FBCOG969-12	Insecta	1	Coleoptera	0.999757	Brentidae	0.99955	Apioninae	0.999221	Ceratapion	0.998137
FBCOG970-12	Insecta	1	Coleoptera	0.994233	Mordellidae	0.978589	Mordellinae	0.974969	Mordellistena	0.893827
FBCOG971-12	Insecta	1	Coleoptera	0.992055	Mordellidae	0.970153	Mordellinae	0.965863	Mordellistena	0.871372
FBCOG978-12	Insecta	1	Coleoptera	0.99935	Staphylinidae	0.999127	Aleocharinae	0.994404	Amischa	0.991375
FBCOG989-12	Insecta	1	Coleoptera	0.989029	Carabidae	0.982901	Harpalinae	0.936256	Acupalpus	0.639037
FBCOG996-12	Insecta	1	Coleoptera	0.928119	Staphylinidae	0.713774	Omaliinae	0.418014	Omalium	0.334538
FBCOG997-12	Insecta	1	Coleoptera	0.921411	Staphylinidae	0.718316	Omaliinae	0.43966	Omalium	0.354437
FBCOH005-12	Insecta	1	Coleoptera	0.99723	Carabidae	0.993814	Harpalinae	0.968242	Harpalus	0.702919
FBCOH006-12	Insecta	1	Coleoptera	0.99723	Carabidae	0.993814	Harpalinae	0.968242	Harpalus	0.702919
FBCOH008-12	Insecta	1	Coleoptera	0.966377	Carabidae	0.938611	Harpalinae	0.848297	Amara	0.487914
FBCOH009-12	Insecta	1	Coleoptera	0.999841	Carabidae	0.999779	Harpalinae	0.997909	Amara	0.996518
FBCOH017-12	Insecta	1	Coleoptera	0.965598	Carabidae	0.866628	Carabinae	0.693109	Carabus	0.63988
FBCOH022-12	Insecta	1	Coleoptera	0.89705	Carabidae	0.654961	Carabinae	0.377628	Carabus	0.259561
FBCOH052-12	Insecta	1	Coleoptera	0.962169	Carabidae	0.908792	Harpalinae	0.757755	Pterostichus	0.297773
FBCOH056-12	Insecta	1	Coleoptera	0.998094	Carabidae	0.995713	Scaritinae	0.964843	Dyschirius	0.960091
FBCOH058-12	Insecta	1	Coleoptera	0.998398	Carabidae	0.997203	Harpalinae	0.986574	Harpalus	0.860789
FBCOH059-12	Insecta	1	Coleoptera	0.998398	Carabidae	0.997203	Harpalinae	0.986574	Harpalus	0.860789
FBCOH060-12	Insecta	1	Coleoptera	0.996197	Carabidae	0.993119	Harpalinae	0.967286	Agonum	0.87699800000000006
FBCOH061-12	Insecta	1	Coleoptera	0.996197	Carabidae	0.993119	Harpalinae	0.967286	Agonum	0.87699800000000006
FBCOH076-12	Insecta	1	Coleoptera	0.999981	Carabidae	0.999955	Harpalinae	0.992356	Olisthopus	0.983182
FBCOH089-12	Insecta	1	Coleoptera	0.998935	Carabidae	0.998467	Harpalinae	0.990037	Agonum	0.969302
FBCOH090-12	Insecta	1	Coleoptera	0.999002	Carabidae	0.99855	Harpalinae	0.990181	Agonum	0.970177
FBCOH104-12	Insecta	1	Coleoptera	0.999877	Carabidae	0.999819	Harpalinae	0.998342	Synuchus	0.997415
FBCOH106-12	Insecta	1	Coleoptera	0.963879	Carabidae	0.920052	Harpalinae	0.781578	Anchomenus	0.279105
FBCOH107-12	Insecta	1	Coleoptera	0.967507	Carabidae	0.936519	Harpalinae	0.841774	Amara	0.428244
FBCOH108-12	Insecta	1	Coleoptera	0.967507	Carabidae	0.936519	Harpalinae	0.841774	Amara	0.428244
FBCOH116-12	Insecta	1	Coleoptera	0.530714	Carabidae	0.141599	Trechinae	0.03839	unk	0.016017
FBCOH121-12	Insecta	1	Coleoptera	0.999786	Carabidae	0.999606	Trechinae	0.997723	Blemus	0.997541
FBCOH127-12	Insecta	1	Coleoptera	0.928603	Carabidae	0.849745	Nebriinae	0.644078	Notiophilus	0.597866
FBCOH145-12	Insecta	1	Coleoptera	0.90018	Carabidae	0.75428	Trechinae	0.582188	Bembidion	0.403532
FBCOH152-12	Insecta	1	Coleoptera	0.841395	Carabidae	0.621876	Harpalinae	0.341647	Pterostichus	0.094458
FBCOH157-12	Insecta	1	Coleoptera	0.999895	Carabidae	0.999831	Harpalinae	0.996932	Harpalus	0.952054
FBCOH165-12	Insecta	1	Coleoptera	0.999779	Carabidae	0.999687	Harpalinae	0.997257	Harpalus	0.976642
FBCOH166-12	Insecta	1	Coleoptera	0.999032	Carabidae	0.998572	Harpalinae	0.99182	Cymindis	0.971253
FBCOH167-12	Insecta	1	Coleoptera	0.999038	Carabidae	0.998589	Harpalinae	0.99231	Cymindis	0.974739
FBCOH177-12	Insecta	1	Coleoptera	0.775634	Carabidae	0.493697	Harpalinae	0.230792	Pterostichus	0.047477
FBCOH180-12	Insecta	1	Coleoptera	0.573338	Carabidae	0.133803	Harpalinae	0.030609	unk	0.033214
FBCOH186-12	Insecta	1	Coleoptera	0.994906	Carabidae	0.990334	Harpalinae	0.958956	Amara	0.797807
FBCOH217-12	Insecta	1	Coleoptera	0.99068	Carabidae	0.966947	Harpalinae	0.726043	Chlaenius	0.40772
FBCOH218-12	Insecta	1	Coleoptera	0.99068	Carabidae	0.966947	Harpalinae	0.726043	Chlaenius	0.40772
FBCOH247-12	Insecta	1	Coleoptera	0.991809	Carabidae	0.98485	Harpalinae	0.944961	Harpalus	0.578849
FBCOH249-12	Insecta	1	Coleoptera	0.988475	Carabidae	0.974726	Harpalinae	0.918219	Dromius	0.657213
FBCOH250-12	Insecta	1	Coleoptera	0.999694	Carabidae	0.998814	Harpalinae	0.960627	Chlaenius	0.91196
FBCOH251-12	Insecta	1	Coleoptera	0.682394	Carabidae	0.258363	Carabinae	0.081131	Carabus	0.043205
FBCOH258-12	Insecta	1	Coleoptera	0.998453	Carabidae	0.996608	Harpalinae	0.984	Bradycellus	0.933914
FBCOH261-12	Insecta	1	Coleoptera	0.940755	Carabidae	0.80564	Harpalinae	0.571273	Platynus	0.160593
FBCOH279-12	Insecta	1	Coleoptera	0.987855	Carabidae	0.97719	Nebriinae	0.911538	Leistus	0.896591
FBCOH283-12	Insecta	1	Coleoptera	0.992863	Carabidae	0.974737	Harpalinae	0.774393	Chlaenius	0.461465
FBCOH284-12	Insecta	1	Coleoptera	0.999988	Carabidae	0.999958	Harpalinae	0.992265	Chlaenius	0.984962
FBCOH285-12	Insecta	1	Coleoptera	0.99068	Carabidae	0.966947	Harpalinae	0.726043	Chlaenius	0.40772
FBCOH309-12	Insecta	1	Coleoptera	0.999895	Ciidae	0.999837	Ciinae	0.999795	Cis	0.99957
FBCOH314-12	Insecta	1	Coleoptera	0.999952	Staphylinidae	0.999919	Staphylininae	0.99884	Quedius	0.998653
FBCOH322-12	Insecta	1	Coleoptera	0.999957	Elateridae	0.999927	Dendrometrinae	0.999717	Anostirus	0.999555
FBCOH374-12	Insecta	1	Coleoptera	0.99986	Brentidae	0.999801	Apioninae	0.999705	Apion	0.999494
FBCOH447-12	Insecta	1	Coleoptera	0.99997	Ciidae	0.99995	Ciinae	0.999924	Cis	0.999805
FBCOH460-12	Insecta	0.999825	unk	0.591303	unk	0.591303	unk	0.591303	unk	0.591303
FBCOH463-12	Insecta	1	Coleoptera	0.803787	Ptiliidae	0.439556	Ptiliinae	0.429702	Ptenidium	0.205916
FBCOH465-12	Insecta	1	Coleoptera	0.683643	Staphylinidae	0.201985	Aleocharinae	0.059531	unk	0.017365
FBCOH482-12	Insecta	1	Diptera	0.321143	Calliphoridae	0.030376	Luciliinae	0.01776	unk	0.023675
FBCOH486-12	Insecta	1	Coleoptera	0.999971	Ciidae	0.999955	Ciinae	0.999933	Cis	0.999833
FBCOH488-12	Insecta	1	Coleoptera	0.999954	Ptinidae	0.99993	Dorcatominae	0.999821	Dorcatoma	0.999686
FBCOH496-12	Insecta	1	Coleoptera	0.992839	Staphylinidae	0.977204	Aleocharinae	0.903774	Placusa	0.775371
FBCOH509-12	Insecta	1	Coleoptera	1	Ptinidae	1	Ernobiinae	0.999915	Ernobius	0.994511
FBCOH510-12	Insecta	1	Coleoptera	0.748191	Staphylinidae	0.302246	Mycetoporinae	0.089488	Lordithon	0.033349
FBCOH513-12	Insecta	1	Coleoptera	0.695113	unk	0.475783	unk	0.475783	unk	0.475783
FBCOH524-12	Insecta	1	Coleoptera	0.999967	Curculionidae	0.999945	Scolytinae	0.999739	Pityophthorus	0.999568
FBCOH525-12	Insecta	1	Coleoptera	0.999967	Curculionidae	0.999945	Scolytinae	0.999739	Pityophthorus	0.999568
FBCOH533-12	Insecta	1	Coleoptera	1	Elateridae	0.999999	Elaterinae	0.999747	Ampedus	0.998482
FBCOH541-12	Insecta	1	Coleoptera	1	Curculionidae	1	Scolytinae	0.999893	Polygraphus	0.996676
FBCOH542-12	Insecta	1	Coleoptera	1	Curculionidae	1	Scolytinae	0.9999	Polygraphus	0.996637
FBCOH544-12	Insecta	0.949414	unk	0.7405	unk	0.7405	unk	0.7405	unk	0.7405
FBCOH552-12	Insecta	1	Coleoptera	0.999971	Nitidulidae	0.999953	Epuraeinae	0.99972	Epuraea	0.999625
FBCOH559-12	Insecta	1	Coleoptera	0.99986	Staphylinidae	0.999795	Pselaphinae	0.998776	Pselaphus	0.998657
FBCOH560-12	Insecta	1	Coleoptera	0.999828	Staphylinidae	0.999744	Pselaphinae	0.998526	Pselaphus	0.998389
FBCOH563-12	Insecta	0.990414	unk	0.577662	unk	0.577662	unk	0.577662	unk	0.577662
FBCOH564-12	Insecta	0.990414	unk	0.583756	unk	0.583756	unk	0.583756	unk	0.583756
FBCOH565-12	Insecta	1	Coleoptera	0.999943	Staphylinidae	0.999915	Scydmaeninae	0.999553	Stenichnus	0.999392
FBCOH567-12	Insecta	1	Coleoptera	1	Ciidae	0.999999	Ciinae	0.999966	Cis	0.998435
FBCOH568-12	Insecta	1	Coleoptera	0.99996	Ciidae	0.999934	Ciinae	0.999902	Sulcacis	0.999725
FBCOH577-12	Insecta	1	Coleoptera	0.962158	Chrysomelidae	0.842075	Galerucinae	0.792916	Galeruca	0.388575
FBCOH578-12	Insecta	1	Coleoptera	0.961048	Chrysomelidae	0.82521	Galerucinae	0.78236000000000006	Galeruca	0.407744
FBCOH626-12	Insecta	1	Coleoptera	0.729017	unk	0.243738	unk	0.243738	unk	0.243738
FBCOH628-12	Insecta	1	Coleoptera	0.554028	unk	0.238733	unk	0.238733	unk	0.238733
FBCOH645-12	Insecta	1	Coleoptera	0.998904	Staphylinidae	0.997901	Aleocharinae	0.985314	Ilyobates	0.876627
FBCOH668-12	Insecta	1	Coleoptera	0.999927	Staphylinidae	0.999881	Aleocharinae	0.99873	Euryusa	0.998363
FBCOH672-12	Insecta	1	Coleoptera	0.999938	Curculionidae	0.999889	Scolytinae	0.999794	Trypodendron	0.999491
FBCOH678-12	Insecta	1	Coleoptera	0.999091	Nitidulidae	0.997908	Nitidulinae	0.99484	Omosita	0.9919
FBCOH708-12	Insecta	1	Coleoptera	0.376933	unk	0.053025	unk	0.053025	unk	0.053025
FBCOH711-12	Insecta	1	Coleoptera	0.999984	Chrysomelidae	0.999974	Galerucinae	0.999926	Phyllotreta	0.9998
FBCOH731-12	Insecta	1	Coleoptera	0.396686	unk	0.081899	unk	0.081899	unk	0.081899
FBCOH740-12	Insecta	1	Coleoptera	0.99995	Clambidae	0.999927	Clambinae	0.999898	Clambus	0.999765
FBCOH755-12	Insecta	1	Coleoptera	1	Corylophidae	0.999999	Corylophinae	0.99996	Orthoperus	0.998337
FBCOH767-12	Insecta	1	Coleoptera	0.999979	Ciidae	0.999966	Ciinae	0.999944	Cis	0.99984
FBCOH773-12	Insecta	1	Coleoptera	0.838143	Staphylinidae	0.554025	Pselaphinae	0.341647	Euplectus	0.192101
FBCOH774-12	Insecta	1	Coleoptera	0.825224	Staphylinidae	0.52703	Pselaphinae	0.336028	Euplectus	0.175357
FBCOH780-12	Insecta	1	Coleoptera	0.999927	Staphylinidae	0.999881	Aleocharinae	0.99873	Euryusa	0.998363
FBCOH786-12	Insecta	1	Coleoptera	0.99999	Staphylinidae	0.999978	Aleocharinae	0.996763	Atheta	0.986635
FBCOH808-12	Insecta	1	Coleoptera	0.999977	Silvanidae	0.999962	Silvaninae	0.999933	Oryzaephilus	0.999825
FBCOH818-12	Insecta	1	Coleoptera	1	Ciidae	0.999999	Ciinae	0.999943	Cis	0.995415
FBCOH819-12	Insecta	1	Coleoptera	1	Ciidae	0.999999	Ciinae	0.999937	Cis	0.995175
FBCOH820-12	Insecta	1	Coleoptera	1	Ciidae	0.999999	Ciinae	0.999948	Cis	0.995938
FBCOH821-12	Insecta	1	Coleoptera	1	Ciidae	0.999999	Ciinae	0.999947	Cis	0.995668
FBCOH823-12	Insecta	1	Coleoptera	0.520257	unk	0.246437	unk	0.246437	unk	0.246437
FBCOH833-12	Insecta	1	Coleoptera	1	Elateridae	0.999999	Elaterinae	0.999707	Ampedus	0.99821
FBCOH845-12	Insecta	1	Coleoptera	0.373822	Gyrinidae	0.057378	Gyrininae	0.053609	unk	0.043108
FBCOH849-12	Insecta	1	Coleoptera	1	Scirtidae	0.999999	Scirtinae	0.999963	Contacyphon	0.998177
FBCOI016-12	Insecta	1	Coleoptera	0.999978	Curculionidae	0.999966	Scolytinae	0.999875	Dryocoetes	0.999771
FBCOI027-12	Insecta	1	Coleoptera	0.999806	Staphylinidae	0.999663	Omaliinae	0.995297	Dropephylla	0.994313
FBCOI033-12	Insecta	1	Coleoptera	0.999999	Ciidae	0.999998	Ciinae	0.999966	Cis	0.998815
FBCOI041-12	Insecta	1	Coleoptera	0.999913	Tetratomidae	0.999866	Hallomeninae	0.999815	Hallomenus	0.999708
FBCOI042-12	Insecta	1	Coleoptera	0.999913	Tetratomidae	0.999866	Hallomeninae	0.999815	Hallomenus	0.999708
FBCOI051-12	Insecta	1	Coleoptera	0.956005	Leiodidae	0.862741	Cholevinae	0.829413	Catops	0.694131
FBCOI052-12	Insecta	1	Coleoptera	0.999934	Leiodidae	0.999894	Cholevinae	0.99942	Catops	0.998702
FBCOI054-12	Insecta	1	Coleoptera	0.999974	Clambidae	0.999959	Clambinae	0.999935	Clambus	0.999828
FBCOI061-12	Insecta	1	Coleoptera	0.934992	Nitidulidae	0.714681	Epuraeinae	0.629246	Epuraea	0.460803
FBCOI062-12	Insecta	1	Coleoptera	0.999973	Nitidulidae	0.999956	Epuraeinae	0.999731	Epuraea	0.999632
FBCOI063-12	Insecta	1	Coleoptera	0.99997	Nitidulidae	0.99995	Epuraeinae	0.999734	Epuraea	0.999626
FBCOI064-12	Insecta	1	Coleoptera	0.99998	Chrysomelidae	0.999968	Galerucinae	0.999913	Phyllotreta	0.99978
FBCOI065-12	Insecta	1	Coleoptera	0.999976	Chrysomelidae	0.999963	Galerucinae	0.99992	Phyllotreta	0.999825
FBCOI066-12	Insecta	1	Coleoptera	0.761855	unk	0.454276	unk	0.454276	unk	0.454276
FBCOI071-12	Insecta	1	Coleoptera	0.999967	Curculionidae	0.999945	Scolytinae	0.999739	Pityophthorus	0.999568
FBCOI074-12	Insecta	1	Coleoptera	0.999913	Curculionidae	0.999842	Scolytinae	0.99962	Orthotomicus	0.999197
FBCOI079-12	Insecta	1	Coleoptera	0.925295	Cantharidae	0.692308	Cantharinae	0.660403	Cantharis	0.299879
FBCOI082-12	Insecta	1	Coleoptera	0.999999	Ptiliidae	0.999997	Ptiliinae	0.999964	Smicrus	0.999777
